Subj_id,Stim_id,Wav_fname,Stim_loc,Stim_lat,Stim_ang,Stim_dts,Acc,RT,Resp_but,Alertness,ovtrialsnos
"s_43",35,"R23","R",2,12,"R12",0,0.276270896,1,"Alert",52
"s_43",8,"L15","L",1,35,"L35",1,0.398860975,1,"Alert",53
"s_43",60,"R10flip","L",1,60,"L60",1,0.283968363,1,"Alert",54
"s_43",70,"R20flip","L",1,12,"L12",0,0.320997699,8,"Alert",55
"s_43",73,"R23flip","L",1,12,"L12",1,0.21266407,1,"Alert",56
"s_43",63,"R13flip","L",1,60,"L60",0,0.492716018,8,"Alert",57
"s_43",8,"L15","L",1,35,"L35",1,0.305669693,1,"Alert",58
"s_43",54,"L23flip","R",2,12,"R12",1,0.24950762,8,"Alert",59
"s_43",11,"L18","L",1,35,"L35",1,0.367861398,1,"Alert",60
"s_43",50,"L19flip","R",2,35,"R35",1,0.229580781,8,"Alert",61
"s_43",42,"L11flip","R",2,60,"R60",1,0.253536781,8,"Alert",62
"s_43",31,"R19","R",2,35,"R35",1,0.244552344,8,"Alert",63
"s_43",76,"R0flip","L",0,0,"L0",1,0.256103076,1,"Alert",64
"s_43",10,"L17","L",1,35,"L35",0,0.192876441,8,"Alert",65
"s_43",75,"R25flip","L",1,12,"L12",1,0.357675491,1,"Alert",66
"s_43",15,"L22","L",1,12,"L12",1,0.35685758,1,"Alert",67
"s_43",19,"L0","L",0,0,"L0",1,0.264202595,1,"Alert",68
"s_43",70,"R20flip","L",1,12,"L12",1,0.249540568,1,"Alert",69
"s_43",46,"L15flip","R",2,35,"R35",1,0.326631383,8,"Alert",70
"s_43",37,"R25","R",2,12,"R12",0,0.28124158,1,"Alert",71
"s_43",53,"L22flip","R",2,12,"R12",0,0.365615482,1,"Alert",72
"s_43",23,"R11","R",2,60,"R60",1,0.245500423,8,"Alert",73
"s_43",33,"R21","R",2,12,"R12",0,0.172124715,1,"Alert",74
"s_43",67,"R17flip","L",1,35,"L35",1,0.184275171,1,"Alert",75
"s_43",36,"R24","R",2,12,"R12",1,0.222047497,8,"Alert",76
